BuildingTag/building_tag/=PoliceStationdisplay_name|Police Station
BuildingTag/building_tag/=Religiousdisplay_name|Religious
BuildingTag/building_tag/=Rocketdisplay_name|Rocket
BuildingTag/building_tag/=Schooldisplay_name|School
BuildingTag/building_tag/=ScienceLabdisplay_name|Science Lab
BuildingTag/building_tag/=Scientificdisplay_name|Scientific
BuildingTag/building_tag/=ScientificResearchdisplay_name|Scientific Research
BuildingTag/building_tag/=Securitydisplay_name|Security
BuildingTag/building_tag/=SewageTreatmentdisplay_name|Sewage Treatment
BuildingTag/building_tag/=Shoppingdisplay_name|Shopping
BuildingTag/building_tag/=ResidentialSkyscraperdisplay_name|Residential Skyscraper
BuildingTag/building_tag/=MixedUseSkyscraperdisplay_name|Mixed Use Skyscraper
BuildingTag/building_tag/=Slumsdisplay_name|Slums
BuildingTag/building_tag/=Spacedisplay_name|Space
BuildingTag/building_tag/=Spaceportdisplay_name|Spaceport
BuildingTag/building_tag/=Sportsdisplay_name|Sports
BuildingTag/building_tag/=Structuraldisplay_name|Structural
BuildingTag/building_tag/=Suburbandisplay_name|Suburban
BuildingTag/building_tag/=Undergrounddisplay_name|Underground
BuildingTag/building_tag/=Warehousedisplay_name|Warehouse
BuildingTag/building_tag/=Waterdisplay_name|Water
BuildingTag/building_tag/=Weaponsdisplay_name|Weapons
BuildingType/building_type/=Unuseddisplay_name|Unused
BuildingType/building_type/=AirportControlTowerdisplay_name|Airport Control Tower
BuildingType/building_type/=AirportHangardisplay_name|Airport Hangar
BuildingType/building_type/=AirportTerminaldisplay_name|Airport Terminal
BuildingType/building_type/=AirportJetwaydisplay_name|Airport Jetway
BuildingType/building_type/=AirportHeliportdisplay_name|Airport Heliport
BuildingType/building_type/=StandaloneHelipaddisplay_name|Standalone Helipad
BuildingType/building_type/=AirportBuildingdisplay_name|Airport Building
BuildingType/building_type/=ArtMuseumdisplay_name|Art Museum
BuildingType/building_type/=SmallMuseumdisplay_name|Small Museum
BuildingType/building_type/=ATMdisplay_name|ATM
BuildingType/building_type/=Bardisplay_name|Bar
BuildingType/building_type/=BurgerJointdisplay_name|Burger Joint
BuildingType/building_type/=Cafedisplay_name|Cafe
BuildingType/building_type/=GasStationdisplay_name|Gas Station
BuildingType/building_type/=GasStationShopdisplay_name|Gas Station Shop
BuildingType/building_type/=Casinodisplay_name|Casino
BuildingType/building_type/=Cinemadisplay_name|Cinema
BuildingType/building_type/=SmallGoodsdisplay_name|Small Goods
BuildingType/building_type/=SmallMarketdisplay_name|Small Market
BuildingType/building_type/=DepartmentStoredisplay_name|Department Store
BuildingType/building_type/=HudsonDonutsdisplay_name|Hudson Donuts
BuildingType/building_type/=DanverDonutsdisplay_name|Danver Donuts
BuildingType/building_type/=GenericStoredisplay_name|Generic Store
BuildingType/building_type/=IceCreamShopdisplay_name|Ice Cream Shop
BuildingType/building_type/=Librarydisplay_name|Library
BuildingType/building_type/=Malldisplay_name|Mall
BuildingType/building_type/=StadiumTennisdisplay_name|Stadium Tennis
BuildingType/building_type/=SoccerPitchdisplay_name|Soccer Pitch
BuildingType/building_type/=BasketballCourtdisplay_name|Basketball Court
BuildingType/building_type/=StoreAndApartmentsdisplay_name|Store And Apartments
BuildingType/building_type/=Supermarketdisplay_name|Supermarket
BuildingType/building_type/=Theaterdisplay_name|Theater
BuildingType/building_type/=ToolStoredisplay_name|Tool Store
BuildingType/building_type/=DowntownParkingdisplay_name|Parking Garage
BuildingType/building_type/=DowntownParkingdescription|Parking for all paying customers.
BuildingType/building_type/=DowntownApartmentsdisplay_name|Downtown Apartments
BuildingType/building_type/=DowntownBrownstonedisplay_name|Downtown Brownstone
BuildingType/building_type/=DowntownOfficedisplay_name|Downtown Office
BuildingType/building_type/=Moteldisplay_name|Motel
BuildingType/building_type/=Hoteldisplay_name|Hotel
BuildingType/building_type/=LuxuryApartmentsdisplay_name|Luxury Apartments
BuildingType/building_type/=DowntownPrivateResidencedisplay_name|Downtown Private Residence
BuildingType/building_type/=MixedUseSkyscraperdisplay_name|Mixed-Use Skyscraper
BuildingType/building_type/=RadioTowerdisplay_name|Radio Tower
BuildingType/building_type/=RadioAntennadisplay_name|Radio Antenna
BuildingType/building_type/=SatelliteDishdisplay_name|Satellite Dish
BuildingType/building_type/=PointToPointMicrowaveTransmitterdisplay_name|Point To Point Microwave Transmitter
BuildingType/building_type/=ScientificRadioTelescopedisplay_name|Scientific Radio Telescope
BuildingType/building_type/=DeepSpaceCommunicationsdisplay_name|Deep Space Communications
BuildingType/building_type/=EncryptedFleetCommunicationUplinkdisplay_name|Encrypted Fleet Comms Uplink
BuildingType/building_type/=MilitaryFieldUplinkdisplay_name|Military Field Uplink
BuildingType/building_type/=Radomedisplay_name|Radome
BuildingType/building_type/=AbandonedConstructionSitedisplay_name|Abandoned Construction Site
BuildingType/building_type/=AbandonedBuildingRuindisplay_name|Abandoned Building Ruin
BuildingType/building_type/=AbandonedNuclearPowerPlantdisplay_name|Abandoned Nuclear Power Plant
BuildingType/building_type/=AbandonedChurchdisplay_name|Abandoned Church
BuildingType/building_type/=AbandonedShopdisplay_name|Abandoned Shop
BuildingType/building_type/=AbandonedHousedisplay_name|Abandoned House
BuildingType/building_type/=AbandonedDinerdisplay_name|Abandoned Diner
BuildingType/building_type/=AbandonedWarehousedisplay_name|Abandoned Warehouse
BuildingType/building_type/=AbandonedApartmentsdisplay_name|Abandoned Apartments
BuildingType/building_type/=AbandonedOfficedisplay_name|Abandoned Office
BuildingType/building_type/=ConstructionCranedisplay_name|Construction Crane
BuildingType/building_type/=ConstructionPortableOfficedisplay_name|Construction Portable Office
BuildingType/building_type/=ConstructionSepticTankdisplay_name|Construction Septic Tank
BuildingType/building_type/=FarmBarndisplay_name|Farm Barn
BuildingType/building_type/=Farmhousedisplay_name|Farmhouse
BuildingType/building_type/=FarmGranarydisplay_name|Farm Granary
BuildingType/building_type/=FarmGreenhousedisplay_name|Farm Greenhouse
BuildingType/building_type/=FarmLeanTodisplay_name|Farm Lean-To
BuildingType/building_type/=FarmSilodisplay_name|Farm Silo
BuildingType/building_type/=FarmWarehousedisplay_name|Farm Warehouse
BuildingType/building_type/=FarmWaterTowerdisplay_name|Farm Water Tower
BuildingType/building_type/=FarmWindmilldisplay_name|Farm Windmill
BuildingType/building_type/=FarmTomatoesdisplay_name|Farm Tomatoes
BuildingType/building_type/=FarmBeansdisplay_name|Farm Beans
BuildingType/building_type/=FarmCabbagedisplay_name|Farm Cabbage
BuildingType/building_type/=FarmCorndisplay_name|Farm Corn
BuildingType/building_type/=FarmCottondisplay_name|Farm Cotton
BuildingType/building_type/=FarmGrapesdisplay_name|Farm Grapes
BuildingType/building_type/=FarmSproutsdisplay_name|Farm Sprouts
BuildingType/building_type/=FarmLettucedisplay_name|Farm Lettuce
BuildingType/building_type/=FarmPeppersdisplay_name|Farm Peppers
BuildingType/building_type/=FarmPumpkinsdisplay_name|Farm Pumpkins
BuildingType/building_type/=FarmSquashdisplay_name|Farm Squash
BuildingType/building_type/=FarmSunflowersdisplay_name|Farm Sunflowers
BuildingType/building_type/=FarmWheatdisplay_name|Farm Wheat
BuildingType/building_type/=FarmBeehivedisplay_name|Farm Beehive
BuildingType/building_type/=FarmWelldisplay_name|Farm Well
BuildingType/building_type/=FarmChickenCoopdisplay_name|Farm Chicken Coop
BuildingType/building_type/=CryoPrepCenterdisplay_name|Cryo Prep Center
BuildingType/building_type/=NanoResearchCenterdisplay_name|Nano Research Center
BuildingType/building_type/=GeneralScienceLabdisplay_name|General Science Lab
BuildingType/building_type/=UndergroundScienceLabdisplay_name|Underground Science Lab
BuildingType/building_type/=SatelliteCommunicationsdisplay_name|Satellite Communications
BuildingType/building_type/=SpaceportControlTowerdisplay_name|Spaceport Control Tower
BuildingType/building_type/=SpaceportHangardisplay_name|Spaceport Hangar
BuildingType/building_type/=SpaceportTerminaldisplay_name|Spaceport Terminal
BuildingType/building_type/=SpaceportLightDutyLaunchdisplay_name|Spaceport Light Duty Launch
BuildingType/building_type/=SpaceportCranedisplay_name|Spaceport Crane
BuildingType/building_type/=SpaceportEngineTrolleydisplay_name|Spaceport Engine Trolley
BuildingType/building_type/=SpaceportLaunchArmdisplay_name|Spaceport Launch Arm
BuildingType/building_type/=SpaceportLaunchPaddisplay_name|Spaceport Launch Pad
BuildingType/building_type/=SpaceportRocketHangardisplay_name|Spaceport Rocket Hangar
BuildingType/building_type/=LightRocketdisplay_name|Light Rocket
BuildingType/building_type/=MediumRocketdisplay_name|Medium Rocket
BuildingType/building_type/=HeavyRocketdisplay_name|Heavy Rocket
BuildingType/building_type/=IndustrialChimneydisplay_name|Industrial Chimney
BuildingType/building_type/=LowTechFactorydisplay_name|Low-Tech Factory
BuildingType/building_type/=SpaceFoodRationsFactorydisplay_name|Space Food Rations Factory
BuildingType/building_type/=CropResearchFacilitydisplay_name|Crop Research Facility
BuildingType/building_type/=HighTechFactorydisplay_name|High-Tech Factory
BuildingType/building_type/=VehicleFactorydisplay_name|Vehicle Factory
BuildingType/building_type/=RocketFuelRefinerydisplay_name|Rocket Fuel Refinery
BuildingType/building_type/=RocketFuelStoragedisplay_name|Rocket Fuel Storage
BuildingType/building_type/=MilitaryBunkerdisplay_name|Military Bunker
BuildingType/building_type/=MilitaryGuardPostdisplay_name|Military Guard Post
BuildingType/building_type/=MilitaryBarracksdisplay_name|Military Barracks
BuildingType/building_type/=MilitaryBaseHQdisplay_name|Military Base HQ
BuildingType/building_type/=MilitaryHospitaldisplay_name|Military Hospital
BuildingType/building_type/=MilitaryMedicalTentdisplay_name|Military Medical Tent
BuildingType/building_type/=MilitaryChemicalWeaponsStorgedisplay_name|Military Chemical Weapons Storge
BuildingType/building_type/=MilitaryGroundForcesCommanddisplay_name|Military Ground Forces Command
BuildingType/building_type/=MilitaryAirCommanddisplay_name|Military Air Command
BuildingType/building_type/=MilitaryPsyOpsCommanddisplay_name|Military Psy Ops Command
BuildingType/building_type/=MilitaryIntelligencedisplay_name|Military Intelligence
BuildingType/building_type/=MilitaryWarehousedisplay_name|Military Warehouse
BuildingType/building_type/=MilitaryMunitionsDepotdisplay_name|Military Munitions Depot
BuildingType/building_type/=MilitaryGroundVehicleBunkerdisplay_name|Military Ground Vehicle Bunker
BuildingType/building_type/=MilitaryCommsAntennadisplay_name|Military Comms Antenna
BuildingType/building_type/=MilitaryDefenceTurretdisplay_name|Military Defence Turret
BuildingType/building_type/=MilitaryPlasmaGeneratordisplay_name|Military Plasma Generator
